,Unnamed: 0,smiles,VI,DVI,visco@40C[cP],visco@100C[cP],kvisco@40C[cSt],kvisco@100C[cSt],rho40,rho100,I1_040,I1_100,magdipole,NumRings,SELFIES,WhackVisc
33,25295,COCOCOCCCC=CCCCC(OC(c1ccccc1)c1ccccc1)=O,129.57361306236606,138.40358282153846,25.37302947678798,5.031930853556112,24.575626859217817,4.957472419269164,1.0324468882172613,1.0150194349034674,0.16661826,0.1626745799999999,0.9726441631663648,2,[C][O][C][O][C][O][C][C][C][C][=C][C][C][C][C][Branch2][Ring1][Branch1][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][=O],5.031930853556112
34,3956,CC=CCCCCC=CCCC=CCCCC(OCC1CCCCC1)(C=CC1CCCCC1),171.6331266315218,145.9280540934156,24.511868493183293,5.180250293254458,27.28259753315475,5.9349910547738505,0.8984433561868744,0.8728320304859918,0.16145052,0.15820942,0.9042517701657586,2,[C][C][=C][C][C][C][C][C][=C][C][C][C][=C][C][C][C][C][Branch1][O][O][C][C][C][C][C][C][C][Ring1][=Branch1][C][=C][C][C][C][C][C][C][Ring1][=Branch1],5.180250293254458
35,30857,COCCCC=CCC(CCC1CCCCC1)OCC=CC1CCCCC1,118.88313922516,131.8902409639188,15.846643810674438,3.4301098970429003,17.426357491494933,3.901425297661025,0.9093491751450936,0.8791940471343416,0.1632407,0.15842702,0.9258210584487008,2,[C][O][C][C][C][C][=C][C][C][Branch1][O][C][C][C][C][C][C][C][C][Ring1][=Branch1][O][C][C][=C][C][C][C][C][C][C][Ring1][=Branch1],3.4301098970429003
36,54144,C(=O)OC(C=C)C=CCCOCCCOCOC(=O)OC,0.0,128.41203554012736,2.62012448661671,0.9212218611626464,2.599069026669625,0.914536587511539,1.0081011545792091,1.007310012242701,0.14866458,0.14759524,0.9003461103413046,0,[C][=Branch1][C][=O][O][C][Branch1][Ring1][C][=C][C][=C][C][C][O][C][C][C][O][C][O][C][=Branch1][C][=O][O][C],0.9212218611626464
37,52268,CC=CCCC=CCCOCCCC=CCC(OCCC)=O,0.0,136.76484785311777,4.813113844392767,1.4827521117834357,5.357368629451399,1.6977023832306828,0.8984100548790565,0.8733875421449296,0.1444416399999999,0.140049,0.7611440261900497,0,[C][C][=C][C][C][C][=C][C][C][O][C][C][C][C][=C][C][C][Branch1][Branch1][O][C][C][C][=O],1.4827521117834357
38,23155,COCOCOCCCCC(C=CC1CCCCC1)CCCCc1ccccc1,133.42196828430423,136.5254441920169,21.645022759638685,4.425412986794566,22.879145760261427,4.789309165281623,0.9460590437442696,0.9240190670660828,0.16649446,0.16261436,1.7292418419027096,2,[C][O][C][O][C][O][C][C][C][C][C][Branch1][O][C][=C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1],4.425412986794566
39,3700,C(=O)CCOCCCCCOC(C=C)CCC=CCC(CCCCOCOC=O)(C=C),172.46130679780754,155.55720564312105,12.73395353328032,3.4255981562374607,13.597469639116404,3.706821434086864,0.9364943530852262,0.9241335783635664,0.15090214,0.1498834,1.3485233403408,0,[C][=Branch1][C][=O][C][C][O][C][C][C][C][C][O][C][Branch1][Ring1][C][=C][C][C][C][=C][C][C][Branch1][#Branch2][C][C][C][C][O][C][O][C][=O][C][=C],3.4255981562374607
40,35944,COCCCC=CCCC=CCCOCOC(c1ccccc1)CC,106.97564698213856,143.19046018212794,8.350241337628724,2.297845836130639,8.908634579476736,2.5034465631925955,0.9373199970358632,0.9178729316276046,0.1517193,0.14901426,1.6957789692305925,1,[C][O][C][C][C][C][=C][C][C][C][=C][C][C][O][C][O][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C],2.297845836130639
41,23352,CC=CCCCCCCCCC=CCCC=CCC(OCCC=O)C1CCCCC1,133.01830967881375,135.0759574859502,17.184354425874837,3.7074748603463865,19.2400423682318,4.294282601701133,0.8931557476322812,0.8633513916568302,0.15784106,0.15199134,0.5472438215956174,1,[C][C][=C][C][C][C][C][C][C][C][C][C][=C][C][C][C][=C][C][C][Branch1][=Branch1][O][C][C][C][=O][C][C][C][C][C][C][Ring1][=Branch1],3.7074748603463865
42,52667,C(OCc1ccccc1)C=CCCOCC=CCC(C=C),0.0,140.27179497148282,4.562252874307346,1.4508424633263812,4.876065672105188,1.602436805570533,0.9356422126155745,0.9053976158578196,0.1451606,0.14230772,0.8187796519590184,1,[C][Branch1][O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][C][O][C][C][=C][C][C][C][=C],1.4508424633263812
43,36087,CC=CCCC=CCCCCCCOCCCC=CCCCC(=O)C=C,106.5697198873715,135.99528215618244,9.26864164385081,2.379531850082388,10.427750905705668,2.763095083611669,0.8888437907333749,0.8611834837663561,0.15143294,0.14623614,1.8065181396647148,0,[C][C][=C][C][C][C][=C][C][C][C][C][C][C][O][C][C][C][C][=C][C][C][C][C][=Branch1][C][=O][C][=C],2.379531850082388
44,48225,COC(C=Cc1ccccc1)OCCCOCCCOC,0.0,136.78262934941887,6.579040582880535,1.86196983338506,6.805768666243767,1.9446788725834496,0.9666858962621238,0.9574690503586778,0.15813774,0.15715838,0.6341113609435999,1,[C][O][C][Branch1][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][O][C][C][C][O][C][C][C][O][C],1.86196983338506
