Thermal_Conductivity_40C,Thermal_Conductivity_100C,Density_40C,Density_100C,Heat_Capacity_40C,Heat_Capacity_100C,Viscosity_40C,Viscosity_100C,SELFIES
0.187,0.176,0.936,0.896,6.109247583,6.249975242,2.63905733,1.504077397,[C][Branch1][#C][\C][=C][/C][=Branch1][C][=O][O][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C]
0.178,0.167,0.924,0.882,6.135564891,6.276643489,2.564949357,1.30833282,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
0.178,0.167,0.924,0.882,6.135564891,6.276643489,2.564949357,1.30833282,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
0.149,0.139,1.065,1.018,6.135564891,6.276643489,2.48490665,1.193922468,[C][Branch1][S][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C]
,,,,,,,,[C][C][C][Branch1][S][C][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][=C][C][=C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
,,,,,,,,[C][C][C][Branch1][C][C][C][C][C][C][Branch1][#Branch1][C][Branch1][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][Branch1][C][C][C]
,,,,,,,,[C][C][Branch2][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][Branch1][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][C]
,,,,,,,,[C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=N][C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][O][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][C][Branch1][=Branch1][C][Branch1][C][C][C][C][Branch1][#Branch2][C][C][Ring1][=Branch2][C][Branch1][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch1][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][#Branch2][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][Ring1][N]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][Ring1][#Branch2]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][Ring1][#Branch1][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][Ring1][C][C][C][C]
,,,,,,,,[C][C][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][C][C][C]
,,,,,,,,[C][C][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][Branch1][Branch2][C][C][C][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][Branch1][=Branch1][C][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch2][C][C][=Branch1][C][=O][O][C][C][=Branch1][C][=O][O][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][C][Branch1][C][C][=O]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][Ring1][Branch1]
,,,,,,,,[C][Branch1][Ring2][C][C][C][O][C][=Branch1][C][=O][C][=C][Branch1][O][C][C][=Branch1][C][=O][O][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][O][C][C][O][C][C][O][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][O][C][C][Branch1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C]
0.161,0.152,0.937,0.893,5.84932478,6.011267174,2.060513532,0.565313809,[C][C][C][C][C][C][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.183,0.174,1.105,1.064,5.916202063,6.070737728,3.218875825,1.435084525,[C][Branch2][Ring1][Ring1][C][=Branch1][#Branch1][=C][C][=C][C][=Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.145,0.137,0.864,0.827,5.976350909,6.126869184,1.398716881,0.207014169,[C][C][C][C][C][C][C][=Branch1][#Branch1][=C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.145,0.137,0.864,0.827,5.976350909,6.126869184,1.064710737,0.182321557,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][#Branch1][=C][C][C][C][C][C][C][C][C][C][C][C]
0.15,0.141,0.84,0.8,6.003887067,6.154858094,1.564440547,0.246860078,[C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.127,0.12,0.86,0.824,5.988961417,6.156978986,2.733977823,0.857236876,[C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
0.124,0.114,0.877,0.841,5.988961417,6.159095388,2.786245049,0.815364813,[C][C][C][C][C][C][C][Branch1][=Branch2][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
0.113,0.106,0.859,0.82,6.008813185,6.161207322,1.131402111,0.182321557,[C][C][Branch1][Ring2][C][C][C][C][=C][Branch1][S][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][Branch1][Ring2][C][C][C][C][C][C][C]
0.12,0.114,0.882,0.843,6.003887067,6.161207322,1.547562509,0.530628251,[C][Branch1][C][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][Branch1][Branch2][C][C][C][Branch1][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.165,0.156,0.997,0.955,6.03068526,6.180016654,1.988971007,0.719423904,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.136,0.127,0.818,0.778,6.06610809,6.222576268,1.774952351,0.357674444,[C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.122,0.114,0.817,0.779,6.06610809,6.224558429,2.772588722,1.410986974,[C][Branch1][Ring2][C][C][C][C][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.134,0.125,0.818,0.781,6.073044534,6.224558429,0.875468737,0.058268908,[C][Branch1][#Branch1][C][C][C][C][C][C][C][C][Branch1][=Branch1][C][C][C][Ring1][Branch1][C][C][C][C][C][C][C]
0.135,0.127,0.81,0.72,6.070737728,6.226536669,1.420695788,0.246860078,[C][Branch1][#Branch1][C][C][C][C][Ring1][Branch1][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C]
0.143,0.134,0.818,0.782,6.073044534,6.230481448,1.625311262,0.438254931,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.152,0.143,0.781,0.746,6.09356977,6.244166901,1.181727195,0.19062036,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C]
0.179,0.168,1.004,0.96,6.11146734,6.251903883,1.667706821,0.641853886,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][\C][\C][=C][\C][C][C][C][C][=Branch1][C][=O][O][C]
0.139,0.13,0.784,0.747,6.11368218,6.257667588,0.587786665,-0.328504067,[C][Branch1][=Branch1][C][C][C][C][C][C][=Branch1][#Branch1][=C][C][C][C][C][C][C][C][C][C][C][C]
0.139,0.13,0.784,0.747,6.11368218,6.257667588,0.587786665,-0.15082289,[C][Branch1][=Branch1][C][C][C][C][C][C][=Branch1][#Branch1][=C][C][C][C][C][C][C][C][C][C][C][C]
0.145,0.136,0.788,0.751,6.115892125,6.257667588,0.693147181,-0.051293294,[C][C][=Branch1][Ring1][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.142,0.134,0.772,0.731,6.120297419,6.269096284,1.278152203,0.2390169,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.133,0.126,0.811,0.775,6.133398043,6.270988432,1.488399584,0.412109651,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][Branch1]
0.138,0.129,0.774,0.733,6.137727054,6.282266747,0.946788899,-0.29080695,[C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C]
0.141,0.132,0.775,0.739,6.137727054,6.282266747,1.280933845,0.262364264,[C][C][Branch1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.137,0.129,0.778,0.742,6.137727054,6.282266747,1.176887281,0.0800304,[C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C]
0.129,0.121,0.779,0.742,6.135564891,6.284134161,1.079979777,0.249715373,[C][C][C][C][Branch1][Ring2][C][C][C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][C][C]
0.119,0.112,0.79,0.754,6.137727054,6.284134161,1.722766598,0.587786665,[C][Branch1][Ring2][C][C][C][C][Branch1][Branch1][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C]
0.12,0.112,0.769,0.728,6.135564891,6.28785856,1.25846099,0.148420005,[C][C][Branch1][C][C][C][C][C][C][Branch1][S][C][C][C][C][Branch1][=Branch2][C][C][C][C][Branch1][C][C][C][C][C]
0.109,0.102,0.823,0.782,6.133398043,6.289715571,0.78845736,-0.105360516,[C][C][Branch1][C][C][C][C][C][C][Branch2][Ring1][C][C][C][C][Branch1][#Branch1][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][C]
0.163,0.153,0.99,0.945,6.161207322,6.304448802,1.667706821,0.641853886,[C][Branch1][#C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C]
0.159,0.148,0.837,0.798,6.161207322,6.306275287,1.470175845,0.451075619,[C][Branch1][S][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C]
0.139,0.131,0.893,0.853,6.165417854,6.308098442,0.832909123,0.039220713,[C][Branch1][C][C][C][Branch1][Ring1][C][C][=C][C][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.141,0.133,0.871,0.829,6.516193076,6.532334292,1.166270937,0.254642218,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][\C][=C][/C][\C][=C][/C][C][C][C][C][=Branch1][C][=O][O][C]
0.144,0.136,0.85,0.807,6.476972363,6.539585956,1.60743591,0.506817602,[C][Branch2][Ring1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]
0.141,0.135,0.859,0.817,6.50578406,6.54534966,1.418277407,0.392042088,[C][C][C][C][C][C][C][C][\C][=C][/C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C]
,,,,,,,,[C][C][C][C][C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][=C][Ring1][Branch2][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][Branch1][Ring1][C][C][C][=C][Ring1][Branch2]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][=C][C][=C][C][Branch1][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][O][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][O][C][C][C][C]
,,,,,,,,[C][C][C][O][C][=Branch1][C][=O][C][C][Branch1][=Branch2][C][=Branch1][C][=O][O][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
,,,,,,,,[C][C][O][C][=Branch1][C][=O][C][C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][C]
,,,,,,,,[C][C][C][C][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][Ring1][Branch2][C]
,,,,,,,,[C][C][Branch1][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][Branch1][Ring1][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][Ring1][C][C][C][C]
,,,,,,,,[C][C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][Branch1][C][C][Branch1][C][C][C][C][C]
,,,,,,,,[C][C][C][C][Branch1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][=Branch1][C][=O][O][C][C][C][O][C][=Branch1][C][=O][C][Branch1][Ring1][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][Branch1][Ring1][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][Branch1][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O][C]
,,,,,,,,[C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][Ring1][=Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][C][C][C][Branch1][C][C][C][C][Ring1][#Branch1]
,,,,,,,,[C][C][C][C][C][C][C][C][O][C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C]
,,,,,,,,[C][C][C][C][C][O][C][=Branch1][C][=O][C][C][C][C][Branch1][O][C][=Branch1][C][=O][O][C][C][C][C][C][C][Ring1][N][Branch1][C][C][C]
0.227,0.214,0.911,0.874,5.942799375,6.098074282,1.969905655,0.672944473,[C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
0.216,0.205,0.918,0.884,5.950642553,6.104793232,2.226977535,0.756328531,[C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.2,0.19,0.916,0.879,5.958424693,6.11146734,2.2188382,0.622445707,[C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][Ring1][=C][Ring1][#Branch2]
0.21,0.199,0.914,0.879,5.955837369,6.11146734,2.591096821,0.799248921,[C][C][C][C][C][C][C][Branch1][Ring2][C][C][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2]
0.202,0.191,0.92,0.883,5.958424693,6.11146734,2.331638913,0.645678143,[C][C][C][C][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][C][C][C]
0.192,0.182,0.921,0.884,5.96100534,6.11368218,2.515274186,0.891998039,[C][C][=C][C][=C][C][=C][Branch1][P][C][=C][Ring1][=Branch1][C][=C][Ring1][#Branch2][C][C][C][C][C][C][C][C][C]
0.192,0.182,0.921,0.884,5.96100534,6.11368218,1.696041206,0.74799515,[C][C][C][C][C][C][C][C][C][=C][C][=C][C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][C][=C][Ring1][O][C]
0.197,0.186,0.938,0.898,5.96100534,6.11368218,2.501712963,0.780306047,[C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Branch1][C][C][C][=C][C][Branch1][C][C][=C][Ring1][N][Ring1][Branch2]
0.196,0.187,0.973,0.937,5.955837369,6.11368218,3.713572067,2.151762203,[C][Branch1][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][Branch1][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.196,0.187,0.973,0.937,5.955837369,6.11368218,3.713572067,2.151762203,[C][Branch1][C][C][C][Branch1][#Branch1][C][C][C][C][C][C][Branch1][C][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1]
0.132,0.125,0.975,0.934,5.988961417,6.148468296,2.07819076,0.810930216,[C][Branch1][Branch1][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C]
0.132,0.125,0.956,0.89,5.96870756,6.152732695,2.772588722,1.704748092,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Branch1][#Branch2][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
0.121,0.115,0.89,0.85,6.001414878,6.156978986,2.168905118,0.540578582,[C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][C][C][C][C][=C][Ring1][=C][Ring1][#Branch2]
0.137,0.129,0.889,0.85,6.001414878,6.156978986,2.046401688,0.760805829,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][=C][C][C][C][C][C][Ring1][=Branch1][=C][C][=Ring1][#Branch2]
0.118,0.111,0.895,0.855,6.003887067,6.159095388,2.448618632,0.63180355,[C][C][C][C][C][C][C][=C][C][C][C][C][C][C][=Ring1][=Branch1][C][=C][Ring1][#Branch2][C][C][C][C]
0.117,0.111,0.897,0.862,6.003887067,6.159095388,2.163323026,1.064710737,[C][Branch1][Branch1][C][C][C][C][C][C][=C][C][C][C][C][C][Ring1][=Branch1][=C][C][=Ring1][#Branch2][C][C][C][C][C]
0.114,0.108,0.909,0.869,6.003887067,6.159095388,2.549345166,0.818938068,[C][C][C][C][C][C][C][C][C][C][C][C][C][=C][Branch1][C][C][C][=C][C][Branch1][C][C][=C][Ring1][N][Ring1][Branch2]
0.086,0.082,0.98,0.938,6.008813185,6.169610732,2.079441542,0.832909123,[C][C][Branch2][Ring1][=C][C][C][C][=C][C][=Branch1][#C][=C][Branch1][#Branch1][C][=C][Ring1][=Branch2][Ring1][=Branch1][C][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C]
0.162,0.152,0.844,0.805,6.035481433,6.192362489,1.506297154,0.412109651,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1]
0.146,0.137,0.845,0.808,6.063785209,6.212606096,1.833061349,0.449494753,[C][C][C][C][C][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][C][C][C][C]
0.146,0.137,0.844,0.808,6.063785209,6.212606096,2.066862759,0.78845736,[C][Branch1][#Branch1][C][C][C][C][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][C][C][C][C][C]
0.152,0.143,0.945,0.902,6.061456919,6.212606096,1.791759469,0.693147181,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][#Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.152,0.143,0.946,0.904,6.061456919,6.212606096,1.791759469,0.693147181,[C][=Branch1][Branch2][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][Ring2][C][C][C][C][C][C][C][C][C][C][C][C][C]
0.135,0.128,0.847,0.809,6.063785209,6.214608098,2.079441542,0.875468737,[C][Branch1][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][O][C][C][C][C][C][C][C][C][C][C][C]
0.13,0.123,0.86,0.824,6.047372179,6.214608098,2.064023289,0.795956445,[C][C][C][C][C][C][C][C][C][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][C][C][C][C][C][C][Ring1][=Branch1]
0.137,0.129,0.944,0.906,6.047372179,6.214608098,1.62924054,0.78845736,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1]
0.134,0.126,0.86,0.821,6.061456919,6.216606101,1.871802177,0.741937345,[C][C][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Branch1][Branch2][C][C][C][C][C][C][C][C][C][Branch1][C][C][C]
0.113,0.106,0.868,0.83,6.06610809,6.21860012,1.223775432,0.262364264,[C][Branch1][Ring2][C][C][C][C][=C][Branch1][S][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][Branch1][Ring2][C][C][C][C][C][Branch1][Ring2][C][C][C][C]
0.121,0.114,0.857,0.819,6.061456919,6.222576268,2.102223794,0.523034788,[C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][Ring1][#Branch1][C][C][Ring1][O][C]
0.136,0.128,0.855,0.819,6.059123196,6.222576268,2.17702187,0.841567186,[C][Branch1][#Branch2][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][#Branch2]
0.122,0.115,0.863,0.824,6.061456919,6.222576268,2.062032123,0.538783145,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Branch1][C][C][C][C][C][Branch1][C][C][C][Ring1][N][Ring1][Branch2]
0.125,0.118,0.863,0.827,6.059123196,6.222576268,2.351633319,0.589374293,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][Ring1][=Branch1][C][C][Ring1][#Branch2][C][C][C][C]
0.099,0.094,0.916,0.879,6.049733455,6.222576268,2.995732274,1.740466175,[C][Branch1][Branch2][C][C][C][C][C][Ring1][=Branch1][C][Branch1][Ring1][C][C][Branch1][P][C][Branch1][Ring1][C][C][Branch1][C][C][C][C][C][C][C][C][Ring1][=Branch1][C]
0.177,0.168,1.17,1.124,6.115892125,6.263398263,3.091042453,1.686398954,[C][Branch2][Ring1][=Branch1][C][=C][C][Branch1][N][C][=Branch1][C][=O][O][C][C][C][C][C][C][=C][C][=C][Ring1][#C][=Branch1][C][=O][O][C][C][C][C][C][C]
