params,dataset_size,avg_val_score,training_time
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,4.848012685775757
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,4.820012331008911
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,4.809012174606323
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,4.833012819290161
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,4.8350136280059814
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,4.8030126094818115
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,4.8250133991241455
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,4.822012901306152
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,4.845013856887817
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,4.795012950897217
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,4.843013525009155
"{'n_components': 1, 'covariance_type': 'diag', 'max_iter': 500, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,4.8290135860443115
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.0310163497924805
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.013015508651733
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.022020101547241
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.015015602111816
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.017016649246216
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.028016090393066
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.056015491485596
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.033016681671143
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.0430169105529785
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.04301643371582
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.054016590118408
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,6.035016059875488
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.03401517868042
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.035016298294067
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.035016298294067
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,6.07201623916626
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5990102291107178
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5960094928741455
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.575009346008301
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5970072746276855
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5860095024108887
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5980095863342285
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5910098552703857
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.57901668548584
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.6080102920532227
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.586003541946411
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5920095443725586
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5940093994140625
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5670218467712402
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5910122394561768
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5650088787078857
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 100, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,3.588010311126709
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.047016382217407
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.049015760421753
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.0170159339904785
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.032017946243286
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.0300164222717285
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.031016111373901
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.034017086029053
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.0150158405303955
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.033016204833984
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.050016641616821
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.035017013549805
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,6.042016983032227
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.021015882492065
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.025015830993652
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.014011859893799
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,6.028011322021484
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5970065593719482
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.6100075244903564
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.559007406234741
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.574007272720337
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5750069618225098
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5920069217681885
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5820071697235107
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5669901371002197
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.628006935119629
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5800065994262695
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5800082683563232
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5790061950683594
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.577007532119751
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5950069427490234
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5780062675476074
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 200, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,3.587008476257324
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.034012079238892
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.025012493133545
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.014011859893799
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.0380120277404785
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.036012411117554
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.038013219833374
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.03901219367981
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.006011962890625
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.029011964797974
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.040009260177612
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.037012100219727
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,6.030011892318726
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.052011966705322
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.023012638092041
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.076012134552002
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,6.071011304855347
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.575007677078247
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.579007625579834
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5580081939697266
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.598008632659912
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5930073261260986
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5750067234039307
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.595008134841919
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.593008041381836
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5935401916503906
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.582048177719116
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.564014434814453
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,3.588007688522339
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5730271339416504
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.6210074424743652
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.5850071907043457
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 300, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,3.5900073051452637
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.079009771347046
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.063011646270752
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.058012247085571
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.0200114250183105
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.05200982093811
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.043009996414185
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.072009801864624
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.045010089874268
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.012008905410767
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.035010099411011
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.070009469985962
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,6.017010450363159
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.035009145736694
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.04701042175293
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.039008617401123
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,6.03900933265686
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.572007179260254
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5700039863586426
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.587005615234375
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.583005905151367
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.5900065898895264
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.5920069217681885
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.593005418777466
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,3.598005771636963
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.568000078201294
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.574005365371704
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.578005790710449
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,3.597005844116211
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,3.595005750656128
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,3.605006694793701
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.0001}",0.99,12.40281242291824,3.6430046558380127
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 400, 'init_params': 'random', 'tol': 0.1, 'reg_covar': 0.001}",0.99,12.40281242291824,3.587006092071533
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.054009199142456
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.033010005950928
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.0200090408325195
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.0001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.013009309768677
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.058009624481201
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.048009395599365
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.051010608673096
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.001, 'reg_covar': 0.001}",0.99,12.40281242291824,6.176009893417358
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.053009510040283
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.0410096645355225
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.0001}",0.99,12.40281242291824,6.036009311676025
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.01, 'reg_covar': 0.001}",0.99,12.40281242291824,6.036009788513184
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-06}",0.99,12.40281242291824,6.043009996414185
"{'n_components': 1, 'covariance_type': 'spherical', 'max_iter': 500, 'init_params': 'kmeans', 'tol': 0.1, 'reg_covar': 1e-05}",0.99,12.40281242291824,6.055009365081787
