C-Number,Thermal Conductivity_40C,Thermal Conductivity_100C,Density_40C (g/cm^3),Density_100C (g/cm^3),Heat Capacity (Constant Pressure) 40C (J/K/Mol),Heat Capacity (Constant Pressure) 100C (J/K/Mol),Density_40C,Density_100C,KVI,DVI,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
,,,,,,,,,,,2.312593521,2.312593521,1.105708932,1.105708932,0.269777941,20.07692308,362.686,312.286,362.3912516,154,0,-0.035741593,-0.065382383,0.065382383,0.035741593,0.5,0.884615385,1.307692308,14.35723595,9.677105879,2.30225284,-2.377854631,2.419482368,-2.269201776,4.813836552,0.131443471,2.701479699,1.535617569,277.1601712,18.28839999,18.28839999,18.28839999,12.9150149,12.9150149,12.9150149,9.784243844,9.784243844,7.651668418,7.651668418,6.025196375,6.025196375,0,985067.5574,22.29080933,14.98439126,9.273922571,165.8511416,0,0,0,0,0,0,0,0,0,0,141.7609913,24.17453976,0,0,0,0,0,0,17.75371814,148.1818129,0,0,0,0,0,0,0,0,0,0,17.75371814,148.1818129,0,0,0,0,0,0,0,0,0,0,17.75371814,109.1539676,32.10410811,0,6.9237372,0,0,0,0,0,0,3.318617727,0,33.36878875,2.312593521,0,1,26,0,0,2,0,2,0,0,0,0,0,0,14,2,0,2,2,9.4643,117.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
,,,,,,,,,,,2.321777574,2.321777574,1.090126213,1.090126213,0.286171613,29.76923077,362.686,312.286,362.3912516,154,0,-0.038563969,-0.065382383,0.065382383,0.038563969,0.423076923,0.769230769,1.115384615,14.35629711,9.679386315,2.29994892,-2.37691365,2.427141742,-2.254871081,4.817505416,0.139216188,2.686643682,1.498153734,272,18.4515367,18.4515367,18.4515367,12.8300298,12.8300298,12.8300298,9.967388589,9.967388589,7.881341395,7.881341395,5.969755507,5.969755507,0,867721.4297,22.29080933,14.0625,8.792243767,165.8511416,0,0,0,0,0,0,0,0,0,0,116.5806204,49.35491068,0,0,0,0,0,0,23.67162418,142.2639069,0,0,0,0,0,0,0,0,0,0,23.67162418,142.2639069,0,0,0,0,0,0,0,0,0,0,23.67162418,64.20821623,64.20821623,0,13.8474744,0,0,0,0,0,0,4.396633168,0,30.29314502,4.643555148,0,1,26,0,0,2,0,2,0,0,0,0,0,0,13,2,0,2,2,9.3202,117.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,,,,,,,,,,,2.480184573,2.480184573,1.00554288,1.00554288,0.303413651,31.03846154,362.686,312.286,362.3912516,154,0,-0.035740899,-0.065382383,0.065382383,0.035740899,0.538461538,0.923076923,1.346153846,14.3811373,9.654685247,2.326235273,-2.400184067,2.439074062,-2.293620747,4.835933928,0.107815943,2.653905808,1.66711453,294.9300119,18.61467341,18.61467341,18.61467341,12.7027086,12.7027086,12.7027086,10.32086069,10.32086069,7.973035623,7.973035623,5.975035557,5.975035557,0,741607.4391,22.29080933,13.2231405,8.347140039,165.8511416,0,0,0,0,0,0,0,0,0,0,104.2418927,61.69363835,0,0,0,0,0,0,29.58953023,136.3460008,0,0,0,0,0,0,0,0,0,0,29.58953023,136.3460008,0,0,0,0,0,0,0,0,0,0,29.58953023,83.4706811,32.10410811,0,20.7712116,0,0,0,0,0,0,5.258172936,0,27.13228801,7.276205723,0,1,26,0,0,2,0,2,0,0,0,0,0,0,12,2,0,2,2,9.1761,117.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,,,,,,,,,,,2.307465274,2.307465274,1.120765069,1.120765069,0.239712692,23.88461538,362.686,312.286,362.3912516,154,0,-0.035741417,-0.065382383,0.065382383,0.035741417,0.5,1,1.538461538,14.3916849,9.802196958,2.336989806,-2.250781706,2.45163111,-2.161746993,4.847355745,0.247765928,3.329004452,1.327864029,301.1601712,18.28839999,18.28839999,18.28839999,12.9150149,12.9150149,12.9150149,9.784243844,9.784243844,7.651668418,7.651668418,6.031149066,6.031149066,0,1251872.124,22.29080933,14.98439126,9.273922571,165.8511416,0,0,0,0,0,0,0,0,0,0,141.7609913,24.17453976,0,0,0,0,0,0,17.75371814,148.1818129,0,0,0,0,0,0,0,0,0,0,17.75371814,148.1818129,0,0,0,0,0,0,0,0,0,0,17.75371814,102.733146,38.52492974,0,6.9237372,0,0,0,0,0,0,3.392632972,0,33.29990175,2.307465274,0,1,26,0,0,2,0,2,0,0,0,0,0,0,16,2,0,2,2,9.4643,117.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.307046669,2.307046669,0.832259333,0.832259333,0.254244026,22.26923077,362.686,312.286,362.3912516,154,0,-0.029482669,-0.065382383,0.065382383,0.029482669,0.576923077,1.038461538,1.576923077,14.4281208,9.673422127,2.374506981,-2.379750724,2.510151078,-2.253581451,4.894898846,0.136627326,3.093315093,1.320484108,312,18.34080624,18.34080624,18.34080624,12.84606521,12.84606521,12.84606521,10.05435407,10.05435407,7.671306442,7.671306442,6.035313923,6.035313923,0,1005562.497,22.29080933,14.0625,9.273922571,165.8511416,0,0,0,0,0,0,0,0,0,0,128.919348,37.01618301,0,0,0,0,0,0,11.33289652,154.6026345,0,0,0,0,0,0,0,0,0,0,11.33289652,154.6026345,0,0,0,0,0,0,0,0,0,0,11.33289652,102.733146,44.94575136,0,6.9237372,0,0,0,0,0,0.832259333,1.096459513,0,34.84756782,2.307046669,0,1,26,0,0,2,0,2,0,0,0,0,0,0,15,2,0,2,2,9.6084,117.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.44829992,2.44829992,1.020389827,1.020389827,0.324587825,31.38461538,362.686,312.286,362.3912516,154,0,-0.035466857,-0.06538221,0.06538221,0.035466857,0.615384615,1.038461538,1.384615385,14.45909552,9.576740349,2.406067473,-2.476244271,2.507250638,-2.38101832,4.90915993,0.025229871,2.689049393,1.939291064,311.9474732,18.77781011,18.77781011,18.77781011,12.72740661,12.72740661,12.72740661,10.01408481,10.01408481,8.352821991,8.352821991,6.619585421,6.619585421,0,752831.6462,22.29080933,12.4567474,6.55785124,165.8511416,0,0,0,0,0,0,0,0,0,0,91.90316503,74.03236601,0,0,0,0,0,0,35.50743628,130.4280948,0,0,0,0,0,0,0,0,0,0,35.50743628,130.4280948,0,0,0,0,0,0,0,0,0,0,35.50743628,64.20821623,38.52492974,0,27.6949488,0,0,0,0,0,0,6.394357907,0,23.99121845,9.614423644,0,1,26,0,0,2,0,2,0,0,0,0,0,0,12,2,0,2,2,9.032,117.508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,12.41544122,12.41544122,0.296306863,-0.440317469,0.18283773,10.73333333,418.618,376.282,418.3083098,170,0,0.338505966,-0.462078209,0.462078209,0.338505966,0.566666667,0.9,1.266666667,16.53914181,10.08053982,2.183077514,-2.098060412,2.139005847,-2.146017997,6.026173722,0.045011672,2.767388122,2.289609777,531.1512571,21.86575026,19.25610274,19.25610274,14.70190726,12.13541068,12.13541068,8.060062851,8.060062851,5.328986599,5.328986599,3.442688343,3.442688343,-1.84,4032574.322,26.19551136,17.97103809,11.99244133,183.2803801,9.473725908,0,0,0,0,11.93861058,0,9.589074368,0,0,103.030068,24.97437738,0,24.34066691,19.06280028,11.93861058,0,0,0,103.7389771,13.21376393,35.39237126,0,0,0,0,0,0,25.1523745,9.473725908,0,124.4549545,24.26546827,0,0,0,52.6,11.93861058,9.589074368,0,0,24.34066691,25.68328649,64.20821623,24.26546827,0,13.8474744,9.473725908,10.77935058,0,24.83088244,0,0.592613727,-0.880634937,6.767482296,16.3612957,5.215676863,0,0.692307692,30,0,4,0,0,0,1,0,1,4,0,4,18,0,0,0,1,7.5014,122.993,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.318339099,2.318339099,1.129188713,1.129188713,0.281581543,29.88888889,374.697,324.297,374.3912516,158,0,-0.035212838,-0.065382383,0.065382383,0.035212838,0.481481481,0.888888889,1.333333333,14.4833929,9.732546287,2.431008646,-2.318416246,2.528280853,-2.243420749,4.931766346,0.172189845,3.435045946,1.340503339,336.2346001,18.73599375,18.73599375,18.73599375,13.39817815,13.39817815,13.39817815,10.62864316,10.62864316,8.834888361,8.834888361,7.367850764,7.367850764,0,2716046.174,21.70273484,12.53858025,6.779538253,171.2102525,0,0,0,0,0,0,0,0,0,0,122.4985264,48.8519951,0,0,0,0,0,0,29.58953023,141.7609913,0,0,0,0,0,0,0,0,0,0,29.58953023,141.7609913,0,0,0,0,0,0,0,0,0,0,29.58953023,57.78739461,77.04985948,0,6.9237372,0,0,0,0,0,0,5.659835893,0,32.18849167,2.318339099,0,1,27,0,0,3,0,3,0,0,0,0,0,0,13,3,0,3,3,9.3202,120.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,,,,,,,,,,,2.317675962,2.317675962,1.043449468,1.043449468,0.142704839,11.57142857,394.772,336.308,394.4538519,170,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.285714286,0.5,0.75,14.14437746,9.891341676,2.084042738,-2.168864241,2.245215473,-2.014614839,4.620055911,0.365032961,2.706966442,3.796144007,213.9699376,20.54791302,20.54791302,20.54791302,13.84606521,13.84606521,13.84606521,9.596011838,9.596011838,6.647777479,6.647777479,4.603371151,4.603371151,0,1285606.038,28,25.03703704,22.29080933,180.5926881,0,0,0,0,0,0,0,0,0,0,174.8709305,5.917906046,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,154.099719,0,0,20.7712116,0,0,0,0,0,0,1.043449468,0,35.33685598,6.953027886,0,1,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11.0247,131.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
,,,,,,,,,,,2.321178636,2.321178636,1.043430082,1.043430082,0.142704839,11.57142857,394.772,336.308,394.4538519,170,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.285714286,0.5,0.75,14.14403812,9.891559464,2.083710751,-2.168640157,2.244762281,-2.014480436,4.619661923,0.365206558,2.707668039,3.757584801,240.7639251,20.54791302,20.54791302,20.54791302,13.84606521,13.84606521,13.84606521,9.596011838,9.596011838,6.647777479,6.647777479,4.603371151,4.603371151,0,1286088.165,28,25.03703704,22.29080933,180.5926881,0,0,0,0,0,0,0,0,0,0,174.8709305,5.917906046,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,154.099719,0,0,20.7712116,0,0,0,0,0,0,1.043430082,0,35.33521365,6.954689605,0,1,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11.0247,131.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
,,,,,,,,,,,2.329206562,2.329206562,1.042981939,1.042981939,0.142704839,11.57142857,394.772,336.308,394.4538519,170,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.285714286,0.5,0.785714286,14.14106616,9.893708957,2.080785809,-2.16644994,2.240931113,-2.013020196,4.616273425,0.366997608,2.708899615,3.519491902,244.7639251,20.54791302,20.54791302,20.54791302,13.84606521,13.84606521,13.84606521,9.596011838,9.596011838,6.647777479,6.647777479,4.603371151,4.603371151,0,1287239.299,28,25.03703704,22.29080933,180.5926881,0,0,0,0,0,0,0,0,0,0,174.8709305,5.917906046,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,154.099719,0,0,20.7712116,0,0,0,0,0,0,1.042981939,0,35.32502968,6.965321718,0,1,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11.0247,131.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
,,,,,,,,,,,2.321523699,2.321523699,1.043433653,1.043433653,0.142704839,12.53571429,394.772,336.308,394.4538519,170,0,-0.041428579,-0.065382383,0.065382383,0.041428579,0.285714286,0.5,0.75,14.1442469,9.891427278,2.08391477,-2.16877642,2.245043595,-2.014560934,4.619905358,0.365101884,2.707431016,3.782394564,256.7639251,20.54791302,20.54791302,20.54791302,13.84606521,13.84606521,13.84606521,9.596011838,9.596011838,6.647777479,6.647777479,4.603371151,4.603371151,0,1285918.728,28,25.03703704,22.29080933,180.5926881,0,0,0,0,0,0,0,0,0,0,174.8709305,5.917906046,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,174.8709305,0,0,0,0,0,0,0,0,0,0,5.917906046,154.099719,0,0,20.7712116,0,0,0,0,0,0,1.043433653,0,35.33621867,6.953681008,0,1,28,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11.0247,131.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
,,,,,,,,,,,2.402815567,2.402815567,1.022773704,1.022773704,0.151070951,13.71428571,394.772,336.308,394.4538519,170,0,-0.038594813,-0.065382383,0.065382383,0.038594813,0.285714286,0.571428571,0.857142857,14.2470944,9.786418826,2.190351253,-2.270241385,2.317814372,-2.151153298,4.707870403,0.244894187,2.700719229,3.960798178,241.2118756,20.71104972,20.71104972,20.71104972,13.79475362,13.79475362,13.79475362,9.624607317,9.624607317,6.842535255,6.842535255,5.053885283,5.053885283,0,1197469.198,28,23.28061224,18.05555556,180.5926881,0,0,0,0,0,0,0,0,0,0,168.9530245,11.83581209,0,0,0,0,0,0,11.83581209,168.9530245,0,0,0,0,0,0,0,0,0,0,11.83581209,168.9530245,0,0,0,0,0,0,0,0,0,0,11.83581209,141.2580757,0,0,27.6949488,0,0,0,0,0,0,2.045547408,0,32.18810687,9.433012392,0,1,28,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,10.8806,131.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,,,,,,,,,,,2.478934398,2.478934398,0.469601731,0.469601731,0.308558948,18,394.772,336.308,394.4538519,170,0,-0.038008109,-0.062489638,0.062489638,0.038008109,0.392857143,0.607142857,0.785714286,14.26859947,9.776688396,2.210527007,-2.281383978,2.340734368,-2.154358327,4.730575975,0.23794788,2.401403115,4.63829731,321.9185105,22.17336211,22.17336211,22.17336211,12.46694559,12.46694559,12.46694559,14.20794431,14.20794431,6.085645156,6.085645156,5.436014504,5.436014504,0,235361.5193,28,12,18.05555556,180.5926881,0,0,0,0,0,0,0,0,0,0,121.6097761,59.17906046,0,0,0,0,0,0,39.91659559,140.872241,0,0,0,0,0,0,0,0,0,0,39.91659559,140.872241,0,0,0,0,0,0,0,0,0,16.24497141,23.67162418,57.78739461,0,0,83.0848464,0,0,0,0,0,1.408805193,3.524765527,0,12.68314416,28.96661845,0,1,28,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,10.1601,130.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,11.76183122,11.76183122,0.020962868,0.020962868,0.107563589,11.13333333,424.754,368.306,424.428031,180,0,0.305277516,-0.465675005,0.465675005,0.305277516,0.433333333,0.733333333,1.1,16.53237436,10.03815076,2.022690484,-2.05437492,2.137946009,-2.051315061,5.686953152,-0.14344099,2.749597564,3.124806864,326.6007801,21.96212658,20.99416611,20.99416611,14.80806041,13.96469038,13.96469038,9.395091383,9.395091383,6.245394899,6.245394899,4.134776478,4.134776478,-0.53,3310889.412,29.47,26.50512469,25.50640335,189.8677554,4.736862954,0,0,0,0,5.969305288,4.794537184,0,0,0,148.6847285,12.84164325,6.420821623,6.606881965,9.531400138,5.969305288,0,0,0,167.9471933,6.606881965,0,0,0,0,0,0,0,12.57618725,9.531400138,0,167.9471933,0,0,0,0,26.3,0,4.794537184,0,5.969305288,13.02770359,12.84164325,134.8372541,0,0,13.8474744,4.736862954,5.367318047,0,11.76183122,0,0,0.020962868,0,31.34240022,5.17415431,0,0.964285714,30,0,2,0,0,0,0,0,0,2,0,2,25,0,0,0,0,9.9318,133.115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
,,,,,,,,,,,11.7374574,11.7374574,0.133556134,-0.280730694,0.102189856,10.9375,454.736,400.304,454.4022102,190,0,0.305870529,-0.465663548,0.465663548,0.305870529,0.40625,0.65625,0.9375,16.53919687,10.06776174,2.086141349,-2.06369242,2.11587724,-2.111389821,5.770929672,-0.150068511,2.792797012,3.297532275,370.2365532,23.53947685,21.60355591,21.60355591,15.70190726,14.01516719,14.01516719,9.304901392,9.304901392,6.055129627,6.055129627,3.89946806,3.89946806,-1.06,7916643.941,30.94,26.19438647,25.20273879,199.1428228,9.473725908,0,0,0,0,11.93861058,9.589074368,0,0,0,129.4222636,12.84164325,0,26.05540717,19.06280028,11.93861058,0,0,0,155.1055501,13.21376393,0,0,0,0,0,0,0,25.1523745,19.06280028,0,155.1055501,0,0,0,0,52.6,0,9.589074368,0,24.78025382,13.21376393,25.68328649,102.733146,0,0,13.8474744,9.473725908,10.45814426,0,23.4749148,0,0,-0.561461388,0,25.51450697,5.447228691,0,0.928571429,32,0,4,0,0,0,0,0,0,4,0,4,25,0,0,0,0,8.6948,134.84,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0
,,,,,,,,,,,2.352196706,2.352196706,0.691395857,0.691395857,0.139210789,12,408.799,348.319,408.4695019,176,0,-0.029745875,-0.065382383,0.065382383,0.029745875,0.275862069,0.482758621,0.75862069,14.33028795,9.703293219,2.276340162,-2.350578713,2.418104269,-2.213762163,4.799793757,0.171421887,2.730929838,4.660393787,278.4134357,21.47056275,21.47056275,21.47056275,14.24264069,14.24264069,14.24264069,10.15685425,10.15685425,7.242640687,7.242640687,5.164213562,5.164213562,0,1847744.398,29,22.68,18.484375,186.9576302,0,0,0,0,0,0,0,0,0,0,156.1113813,31.09827696,0,0,0,0,0,0,5.414990469,181.7946677,0,0,0,0,0,0,0,0,0,0,5.414990469,181.7946677,0,0,0,0,0,0,0,0,0,5.414990469,0,154.099719,0,0,27.6949488,0,0,0,0,0,0.691395857,0,0,35.19435223,9.364251914,0,1,29,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,11.4148,135.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
