n_components,covariance_type,max_iter,init_params,reg_covar,avg_train_time,avg_mse
10,diag,200,kmeans,0.0001,1.3482538700103759,148.88882166651598
10,diag,200,random,1e-06,1.3718459129333496,149.05600789372005
10,diag,200,random,1e-05,1.3399427890777589,153.67259478192454
10,diag,200,random,0.0001,1.1756309509277343,153.08665268066167
10,diag,300,kmeans,1e-06,1.08870267868042,149.61172098825085
10,diag,300,kmeans,1e-05,1.0514494895935058,145.7892527364989
10,diag,300,kmeans,0.0001,1.5401501178741455,148.88882166651598
10,diag,300,random,1e-06,1.3542510986328125,149.05600789372005
10,diag,300,random,1e-05,1.3857709884643554,153.67259478192454
10,diag,300,random,0.0001,1.1770883083343506,153.08665268066167
10,diag,500,kmeans,1e-06,1.2139782905578613,149.61172098825085
10,diag,500,kmeans,1e-05,1.1767645359039307,145.7892527364989
10,diag,500,kmeans,0.0001,1.387705135345459,148.88882166651598
10,diag,500,random,1e-06,1.413741111755371,149.05600789372005
10,diag,500,random,1e-05,1.4213850021362304,153.67259478192454
10,diag,500,random,0.0001,1.3667968273162843,153.08665268066167
10,diag,1000,kmeans,1e-06,1.0427628993988036,149.61172098825085
10,diag,1000,kmeans,1e-05,1.1145675659179688,145.7892527364989
10,diag,1000,kmeans,0.0001,1.3961663246154785,148.88882166651598
10,diag,1000,random,1e-06,1.4525546073913573,149.05600789372005
10,diag,1000,random,1e-05,1.3090809822082519,153.67259478192454
10,diag,1000,random,0.0001,1.2646056175231934,153.08665268066167
10,spherical,100,kmeans,1e-06,0.4299303531646729,149.477644850916
10,spherical,100,kmeans,1e-05,0.4272940635681152,149.477644850916
10,spherical,100,kmeans,0.0001,0.4258114814758301,149.477644850916
10,spherical,100,random,1e-06,0.548026704788208,134.8465939274714
10,spherical,100,random,1e-05,0.5168874263763428,134.8465939274714
10,spherical,100,random,0.0001,0.5191658973693848,134.8465939274714
10,spherical,200,kmeans,1e-06,0.4509617805480957,149.477644850916
10,spherical,200,kmeans,1e-05,0.41934499740600584,149.477644850916
10,spherical,200,kmeans,0.0001,0.43558540344238283,149.477644850916
10,spherical,200,random,1e-06,0.5277408123016357,134.8465939274714
10,spherical,200,random,1e-05,0.5231839656829834,134.8465939274714
10,spherical,200,random,0.0001,0.4896408557891846,134.8465939274714
10,spherical,300,kmeans,1e-06,0.3993969440460205,149.477644850916
10,spherical,300,kmeans,1e-05,0.47368783950805665,149.477644850916
10,spherical,300,kmeans,0.0001,0.4442561149597168,149.477644850916
10,spherical,300,random,1e-06,0.5229225158691406,134.8465939274714
10,spherical,300,random,1e-05,0.49274353981018065,134.8465939274714
10,spherical,300,random,0.0001,0.530584192276001,134.8465939274714
10,spherical,500,kmeans,1e-06,0.4515367031097412,149.477644850916
10,spherical,500,kmeans,1e-05,0.44062299728393556,149.477644850916
10,spherical,500,kmeans,0.0001,0.4362049102783203,149.477644850916
10,spherical,500,random,1e-06,0.5447221755981445,134.8465939274714
10,spherical,500,random,1e-05,0.5571078300476074,134.8465939274714
10,spherical,500,random,0.0001,0.5235692501068115,134.8465939274714
10,spherical,1000,kmeans,1e-06,0.4067117691040039,149.477644850916
10,spherical,1000,kmeans,1e-05,0.4406732082366943,149.477644850916
10,spherical,1000,kmeans,0.0001,0.45919175148010255,149.477644850916
10,spherical,1000,random,1e-06,0.5147280216217041,134.8465939274714
10,spherical,1000,random,1e-05,0.4994354248046875,134.8465939274714
10,spherical,1000,random,0.0001,0.5415606498718262,134.8465939274714
20,full,100,kmeans,1e-06,26.75998501777649,104.13540091776898
20,full,100,kmeans,1e-05,30.96164412498474,99.80685373632193
20,full,100,kmeans,0.0001,27.710367822647093,105.97808975458751
20,full,100,random,1e-06,29.920630598068236,106.63100469941068
20,full,100,random,1e-05,43.7928385257721,100.5313546108157
20,full,100,random,0.0001,49.01859440803528,99.88245777961454
20,full,200,kmeans,1e-06,28.183035326004028,104.13540091776898
20,full,200,kmeans,1e-05,30.1023446559906,99.80685373632193
20,full,200,kmeans,0.0001,27.10172619819641,105.97808975458751
20,full,200,random,1e-06,28.53348116874695,106.63100469941068
20,full,200,random,1e-05,41.075916624069215,100.5313546108157
20,full,200,random,0.0001,48.688694858551024,99.88245777961454
20,full,300,kmeans,1e-06,30.0573974609375,104.13540091776898
20,full,300,kmeans,1e-05,34.588086462020875,99.80685373632193
20,full,300,kmeans,0.0001,30.854440879821777,105.97808975458751
20,full,300,random,1e-06,33.38008871078491,106.63100469941068
20,full,300,random,1e-05,43.3341986656189,100.5313546108157
20,full,300,random,0.0001,48.48650417327881,99.88245777961454
20,full,500,kmeans,1e-06,32.039615869522095,104.13540091776898
20,full,500,kmeans,1e-05,36.08160390853882,99.80685373632193
20,full,500,kmeans,0.0001,33.07493352890015,105.97808975458751
20,full,500,random,1e-06,36.16497721672058,106.63100469941068
20,full,500,random,1e-05,44.08988847732544,100.5313546108157
20,full,500,random,0.0001,50.68754053115845,99.88245777961454
20,full,1000,kmeans,1e-06,29.657563161849975,104.13540091776898
20,full,1000,kmeans,1e-05,35.73450303077698,99.80685373632193
20,full,1000,kmeans,0.0001,31.50934567451477,105.97808975458751
20,full,1000,random,1e-06,32.650536346435544,106.63100469941068
20,full,1000,random,1e-05,46.90384707450867,100.5313546108157
20,full,1000,random,0.0001,54.64858555793762,99.88245777961454
20,tied,100,kmeans,1e-06,16.517101526260376,95.20333042450116
20,tied,100,kmeans,1e-05,18.678798341751097,93.23328035984908
20,tied,100,kmeans,0.0001,17.158727073669432,94.49484815353318
20,tied,100,random,1e-06,2.327622127532959,103.84039032496534
20,tied,100,random,1e-05,1.8673644542694092,103.33653681514375
20,tied,100,random,0.0001,2.0145923614501955,104.43096771306541
20,tied,200,kmeans,1e-06,17.85547308921814,95.20333042450116
20,tied,200,kmeans,1e-05,20.082203245162965,93.23328035984908
20,tied,200,kmeans,0.0001,16.85459609031677,94.49484815353318
20,tied,200,random,1e-06,2.24521951675415,103.84039032496534
20,tied,200,random,1e-05,2.145617628097534,103.33653681514375
20,tied,200,random,0.0001,1.7535514831542969,104.43096771306541
20,tied,300,kmeans,1e-06,17.8749737739563,95.20333042450116
20,tied,300,kmeans,1e-05,19.32314763069153,93.23328035984908
20,tied,300,kmeans,0.0001,18.970763683319092,94.49484815353318
20,tied,300,random,1e-06,2.3488141536712646,103.84039032496534
20,tied,300,random,1e-05,2.8470125675201414,103.33653681514375
20,tied,300,random,0.0001,2.8019317150115968,104.43096771306541
20,tied,500,kmeans,1e-06,20.004922103881835,95.20333042450116
20,tied,500,kmeans,1e-05,20.615278816223146,93.23328035984908
20,tied,500,kmeans,0.0001,19.048506927490234,94.49484815353318
20,tied,500,random,1e-06,1.7803519725799561,103.84039032496534
20,tied,500,random,1e-05,2.16048264503479,103.33653681514375
20,tied,500,random,0.0001,2.050814390182495,104.43096771306541
20,tied,1000,kmeans,1e-06,17.743193244934083,95.20333042450116
20,tied,1000,kmeans,1e-05,18.62866826057434,93.23328035984908
20,tied,1000,kmeans,0.0001,16.231337690353392,94.49484815353318
20,tied,1000,random,1e-06,2.021381664276123,103.84039032496534
20,tied,1000,random,1e-05,2.049045515060425,103.33653681514375
20,tied,1000,random,0.0001,2.189978551864624,104.43096771306541
20,diag,100,kmeans,1e-06,2.768574333190918,90.64559111986759
20,diag,100,kmeans,1e-05,3.247044229507446,91.55433967093738
20,diag,100,kmeans,0.0001,2.9684543132781984,90.99741701922021
20,diag,100,random,1e-06,2.9451441287994387,95.89831944450243
20,diag,100,random,1e-05,2.381595087051392,97.60159123475623
20,diag,100,random,0.0001,1.8383048534393311,100.65529407549694
20,diag,200,kmeans,1e-06,2.1705625534057615,90.64559111986759
20,diag,200,kmeans,1e-05,2.983008289337158,91.55433967093738
20,diag,200,kmeans,0.0001,2.8172745227813722,90.99741701922021
20,diag,200,random,1e-06,3.161657381057739,95.89831944450243
20,diag,200,random,1e-05,2.203750419616699,97.60159123475623
20,diag,200,random,0.0001,1.6684663772583008,100.65529407549694
20,diag,300,kmeans,1e-06,2.429204320907593,90.64559111986759
20,diag,300,kmeans,1e-05,3.0364937782287598,91.55433967093738
20,diag,300,kmeans,0.0001,2.8704543590545653,90.99741701922021
20,diag,300,random,1e-06,3.277081537246704,95.89831944450243
20,diag,300,random,1e-05,2.347031354904175,97.60159123475623
20,diag,300,random,0.0001,2.0718966484069825,100.65529407549694
20,diag,500,kmeans,1e-06,2.8091506481170656,90.64559111986759
20,diag,500,kmeans,1e-05,3.5014952182769776,91.55433967093738
20,diag,500,kmeans,0.0001,2.8488526821136473,90.99741701922021
20,diag,500,random,1e-06,2.8937545299530028,95.89831944450243
20,diag,500,random,1e-05,2.4365070343017576,97.60159123475623
20,diag,500,random,0.0001,1.9840094089508056,100.65529407549694
20,diag,1000,kmeans,1e-06,2.7399513721466064,90.64559111986759
20,diag,1000,kmeans,1e-05,2.980359983444214,91.55433967093738
20,diag,1000,kmeans,0.0001,2.3040984630584718,90.99741701922021
20,diag,1000,random,1e-06,2.733096981048584,95.89831944450243
20,diag,1000,random,1e-05,2.2366992950439455,97.60159123475623
20,diag,1000,random,0.0001,1.7265949249267578,100.65529407549694
20,spherical,100,kmeans,1e-06,0.6670661449432373,95.25322370833167
20,spherical,100,kmeans,1e-05,0.6404391765594483,95.25322370833167
20,spherical,100,kmeans,0.0001,0.647525405883789,95.25322370833167
20,spherical,100,random,1e-06,0.7277966976165772,102.277381460264
20,spherical,100,random,1e-05,0.7857800960540772,102.277381460264
20,spherical,100,random,0.0001,0.8171647071838379,102.277381460264
20,spherical,200,kmeans,1e-06,0.6177783966064453,95.25322370833167
20,spherical,200,kmeans,1e-05,0.6492369651794434,95.25322370833167
20,spherical,200,kmeans,0.0001,0.6452595233917237,95.25322370833167
20,spherical,200,random,1e-06,0.8081569194793701,102.277381460264
20,spherical,200,random,1e-05,0.7775285243988037,102.277381460264
20,spherical,200,random,0.0001,0.7407502651214599,102.277381460264
20,spherical,300,kmeans,1e-06,0.5840402126312256,95.25322370833167
20,spherical,300,kmeans,1e-05,0.6026370048522949,95.25322370833167
20,spherical,300,kmeans,0.0001,0.5918447494506835,95.25322370833167
20,spherical,300,random,1e-06,0.7323289394378663,102.277381460264
20,spherical,300,random,1e-05,0.7480963706970215,102.277381460264
20,spherical,300,random,0.0001,0.7356141567230224,102.277381460264
20,spherical,500,kmeans,1e-06,0.6334750652313232,95.25322370833167
20,spherical,500,kmeans,1e-05,0.6384250164031983,95.25322370833167
20,spherical,500,kmeans,0.0001,0.5999168872833252,95.25322370833167
20,spherical,500,random,1e-06,0.7126001834869384,102.277381460264
20,spherical,500,random,1e-05,0.7933208465576171,102.277381460264
20,spherical,500,random,0.0001,0.732658576965332,102.277381460264
20,spherical,1000,kmeans,1e-06,0.5663572311401367,95.25322370833167
20,spherical,1000,kmeans,1e-05,0.5268759727478027,95.25322370833167
20,spherical,1000,kmeans,0.0001,0.5235536575317383,95.25322370833167
20,spherical,1000,random,1e-06,0.7182879447937012,102.277381460264
20,spherical,1000,random,1e-05,0.6793871879577636,102.277381460264
20,spherical,1000,random,0.0001,0.7394938945770264,102.277381460264
25,full,100,kmeans,1e-06,22.528653144836426,101.00257325876139
25,full,100,kmeans,1e-05,33.95423669815064,101.35190251843525
25,full,100,kmeans,0.0001,29.269988822937012,101.1314799711197
25,full,100,random,1e-06,43.26738018989563,103.41157963617323
25,full,100,random,1e-05,60.04271178245544,102.02685394538494
25,full,100,random,0.0001,62.546670532226564,109.14121085187529
25,full,200,kmeans,1e-06,22.014727115631104,101.00257325876139
25,full,200,kmeans,1e-05,32.92737975120544,101.35190251843525
25,full,200,kmeans,0.0001,29.829101467132567,101.1314799711197
25,full,200,random,1e-06,45.91896739006042,103.41157963617323
25,full,200,random,1e-05,65.3349139213562,102.02685394538494
25,full,200,random,0.0001,69.74454197883605,109.14121085187529
25,full,300,kmeans,1e-06,23.377620887756347,101.00257325876139
25,full,300,kmeans,1e-05,36.327082777023314,101.35190251843525
25,full,300,kmeans,0.0001,30.162991952896117,101.1314799711197
25,full,300,random,1e-06,47.32718200683594,103.41157963617323
25,full,300,random,1e-05,67.40860061645508,102.02685394538494
25,full,300,random,0.0001,80.44800977706909,109.14121085187529
25,full,500,kmeans,1e-06,25.081930780410765,101.00257325876139
25,full,500,kmeans,1e-05,38.21369042396545,101.35190251843525
25,full,500,kmeans,0.0001,36.10089750289917,101.1314799711197
25,full,500,random,1e-06,54.74738788604736,103.41157963617323
25,full,500,random,1e-05,77.32654771804809,102.02685394538494
25,full,500,random,0.0001,86.65146584510804,109.14121085187529
25,full,1000,kmeans,1e-06,28.929089975357055,101.00257325876139
25,full,1000,kmeans,1e-05,39.33076024055481,101.35190251843525
25,full,1000,kmeans,0.0001,36.52104845046997,101.1314799711197
25,full,1000,random,1e-06,57.651905107498166,103.41157963617323
25,full,1000,random,1e-05,81.32884240150452,102.02685394538494
25,full,1000,random,0.0001,83.61273102760315,109.14121085187529
25,tied,100,kmeans,1e-06,18.11162304878235,93.88439050982291
25,tied,100,kmeans,1e-05,23.095646381378174,96.42898985145779
25,tied,100,kmeans,0.0001,22.94851961135864,97.68973540100664
25,tied,100,random,1e-06,2.8647905826568603,98.58987370672455
25,tied,100,random,1e-05,3.022200584411621,98.4753068371697
25,tied,100,random,0.0001,2.9701684951782226,99.90435476173516
25,tied,200,kmeans,1e-06,17.52112431526184,93.88439050982291
25,tied,200,kmeans,1e-05,23.455677366256715,96.42898985145779
25,tied,200,kmeans,0.0001,21.070568799972534,97.68973540100664
25,tied,200,random,1e-06,2.825562524795532,98.58987370672455
25,tied,200,random,1e-05,2.6471815586090086,98.4753068371697
25,tied,200,random,0.0001,2.3601871490478517,99.90435476173516
25,tied,300,kmeans,1e-06,17.07402834892273,93.88439050982291
25,tied,300,kmeans,1e-05,19.733283519744873,96.42898985145779
25,tied,300,kmeans,0.0001,19.863172864913942,97.68973540100664
25,tied,300,random,1e-06,2.3349953651428224,98.58987370672455
25,tied,300,random,1e-05,2.4298861026763916,98.4753068371697
25,tied,300,random,0.0001,2.367880630493164,99.90435476173516
25,tied,500,kmeans,1e-06,15.439009284973144,93.88439050982291
25,tied,500,kmeans,1e-05,22.52541813850403,96.42898985145779
25,tied,500,kmeans,0.0001,23.429690313339233,97.68973540100664
25,tied,500,random,1e-06,2.8464874744415285,98.58987370672455
25,tied,500,random,1e-05,2.4935925960540772,98.4753068371697
25,tied,500,random,0.0001,2.1207016468048097,99.90435476173516
25,tied,1000,kmeans,1e-06,16.66178274154663,93.88439050982291
25,tied,1000,kmeans,1e-05,21.05535731315613,96.42898985145779
25,tied,1000,kmeans,0.0001,23.830936622619628,97.68973540100664
25,tied,1000,random,1e-06,2.5803711891174315,98.58987370672455
25,tied,1000,random,1e-05,2.6924782276153563,98.4753068371697
25,tied,1000,random,0.0001,2.545557069778442,99.90435476173516
25,diag,100,kmeans,1e-06,3.345641088485718,96.7260841367706
25,diag,100,kmeans,1e-05,2.8362000942230225,99.56007196168841
25,diag,100,kmeans,0.0001,3.6936139106750487,105.01983690051244
25,diag,100,random,1e-06,3.3194072246551514,92.35437280587932
25,diag,100,random,1e-05,3.0660489082336424,94.79828435526854
25,diag,100,random,0.0001,2.792157745361328,94.03906485103637
25,diag,200,kmeans,1e-06,3.4779877185821535,96.66648398171772
25,diag,200,kmeans,1e-05,3.1653279781341555,99.56007196168841
25,diag,200,kmeans,0.0001,3.8250166893005373,105.01983690051244
25,diag,200,random,1e-06,3.0464691638946535,92.35437280587932
25,diag,200,random,1e-05,3.5589770793914797,94.67912106152119
25,diag,200,random,0.0001,2.9625311374664305,94.03906485103637
25,diag,300,kmeans,1e-06,3.570988321304321,96.66648398171772
25,diag,300,kmeans,1e-05,3.5031026363372804,99.56007196168841
25,diag,300,kmeans,0.0001,4.07008318901062,105.01983690051244
25,diag,300,random,1e-06,3.2785966873168944,92.35437280587932
25,diag,300,random,1e-05,2.658770942687988,94.67912106152119
25,diag,300,random,0.0001,2.5474637031555174,94.03906485103637
25,diag,500,kmeans,1e-06,3.717671537399292,96.66648398171772
25,diag,500,kmeans,1e-05,3.503345775604248,99.56007196168841
25,diag,500,kmeans,0.0001,3.7559682846069338,105.01983690051244
25,diag,500,random,1e-06,3.151312065124512,92.35437280587932
25,diag,500,random,1e-05,3.214193820953369,94.67912106152119
25,diag,500,random,0.0001,2.6527091026306153,94.03906485103637
25,diag,1000,kmeans,1e-06,2.9331273555755617,96.66648398171772
25,diag,1000,kmeans,1e-05,3.111910820007324,99.56007196168841
25,diag,1000,kmeans,0.0001,3.5379284858703612,105.01983690051244
25,diag,1000,random,1e-06,3.0802193164825438,92.35437280587932
25,diag,1000,random,1e-05,3.0359640598297117,94.67912106152119
25,diag,1000,random,0.0001,2.596582841873169,94.03906485103637
25,spherical,100,kmeans,1e-06,0.6540463924407959,96.47231588932735
25,spherical,100,kmeans,1e-05,0.6035571575164795,96.47231588932735
25,spherical,100,kmeans,0.0001,0.5796136856079102,96.47231588932735
25,spherical,100,random,1e-06,0.8948423862457275,136.42269612688827
25,spherical,100,random,1e-05,1.0206883430480957,136.42269612688827
25,spherical,100,random,0.0001,0.9235109329223633,136.42269612688827
25,spherical,200,kmeans,1e-06,0.5810952186584473,96.47231588932735
25,spherical,200,kmeans,1e-05,0.5790838718414306,96.47231588932735
25,spherical,200,kmeans,0.0001,0.6675387859344483,96.47231588932735
25,spherical,200,random,1e-06,0.9564889907836914,136.42269612688827
25,spherical,200,random,1e-05,0.8269311904907226,136.42269612688827
25,spherical,200,random,0.0001,0.874110221862793,136.42269612688827
25,spherical,300,kmeans,1e-06,0.6044008731842041,96.47231588932735
25,spherical,300,kmeans,1e-05,0.6265594959259033,96.47231588932735
25,spherical,300,kmeans,0.0001,0.5253982543945312,96.47231588932735
25,spherical,300,random,1e-06,0.8237413883209228,136.42269612688827
25,spherical,300,random,1e-05,0.7800593376159668,136.42269612688827
25,spherical,300,random,0.0001,0.856926155090332,136.42269612688827
25,spherical,500,kmeans,1e-06,0.5443161010742188,96.47231588932735
25,spherical,500,kmeans,1e-05,0.6210732460021973,96.47231588932735
25,spherical,500,kmeans,0.0001,0.6957980155944824,96.47231588932735
25,spherical,500,random,1e-06,1.0443584442138671,136.42269612688827
25,spherical,500,random,1e-05,0.9426599979400635,136.42269612688827
25,spherical,500,random,0.0001,0.9870448112487793,136.42269612688827
25,spherical,1000,kmeans,1e-06,0.7048267841339111,96.47231588932735
25,spherical,1000,kmeans,1e-05,0.6713824272155762,96.47231588932735
25,spherical,1000,kmeans,0.0001,0.6381097793579101,96.47231588932735
25,spherical,1000,random,1e-06,0.9684022903442383,136.42269612688827
25,spherical,1000,random,1e-05,0.9285696029663086,136.42269612688827
25,spherical,1000,random,0.0001,0.9478825092315674,136.42269612688827
